molecule_id,gas_conformation,sol_conformation,num_atoms,atomic_numbers,gas_xyz,sol_xyz,dielectric_const,gas_energy,sol_energy,solvation_energy,gas_hlgap,sol_hlgap,gas_dipole,sol_dipole
29,Geom-m29-c2,Geom-m29-c2,7,"[8, 6, 6, 1, 1, 17, 17]","[-0.230806, -1.4411, -0.000681, -0.462392, -0.279325, 0.000244, 0.535092, 0.80517, 0.001118, 0.447397, 1.434126, 0.878365, 0.447301, 1.43564, -0.875032, 2.1442, 0.023377, 0.000364, -2.194606, 0.227902, 0.000634]","[-0.233994, -1.441055, -0.000745, -0.461747, -0.272761, 0.000388, 0.533008, 0.808774, 0.001048, 0.449364, 1.435703, 0.880094, 0.449135, 1.437448, -0.87649, 2.147187, 0.018972, 0.000248, -2.196766, 0.218707, 0.00047]",78.4,-29189.438529,-29189.662036,-0.22350700000242796,7.28972,7.394317,0.541308,0.773161
29,Geom-m29-c3,Geom-m29-c3,7,"[8, 6, 6, 1, 1, 17, 17]","[-1.349085, -1.579872, 0.158723, -0.622342, -0.642216, 0.167681, 0.726315, -0.578872, 0.798272, 1.234411, -1.530236, 0.711019, 0.620821, -0.355133, 1.854548, 1.774642, 0.680156, 0.085735, -1.245847, 0.859687, -0.598226]","[-1.382703, -1.550429, 0.224802, -0.622655, -0.63316, 0.183171, 0.729237, -0.583784, 0.795449, 1.243359, -1.526316, 0.661024, 0.637891, -0.401749, 1.860503, 1.760757, 0.713342, 0.114897, -1.226969, 0.83561, -0.662094]",78.4,-29189.409335,-29189.611494,-0.20215900000039255,6.78075,6.896207,0.448672,0.62018
30,Geom-m30-c1,Geom-m30-c1,10,"[8, 6, 17, 6, 6, 17, 1, 1, 1, 1]","[2.843856, 0.006367, -1.079997, 2.391169, 0.22822, -0.008179, 0.581449, 0.347014, 0.097094, 3.111228, 0.441785, 1.279112, 4.574292, 0.093332, 1.177327, 5.346805, 1.010176, -0.166059, 2.620649, -0.144959, 2.062249, 2.985115, 1.492391, 1.562792, 4.718228, -0.958966, 0.970827, 5.103378, 0.345221, 2.086505]","[2.839026, -0.011879, -1.078383, 2.393205, 0.221639, -0.000745, 0.57867, 0.359273, 0.08506, 3.108175, 0.440394, 1.281485, 4.575643, 0.09291, 1.18238, 5.35147, 1.02045, -0.169561, 2.623002, -0.147698, 2.065683, 2.978731, 1.490261, 1.561472, 4.724929, -0.955563, 0.966424, 5.10332, 0.350795, 2.087854]",78.4,-30258.515787,-30258.799054,-0.2832669999988866,6.814355,6.920525,0.771654,1.093859
30,Geom-m30-c2,Geom-m30-c2,10,"[8, 6, 17, 6, 6, 17, 1, 1, 1, 1]","[1.869495, -0.294687, -0.962255, 1.363907, 0.320897, -0.087115, 2.449257, 1.451151, 0.847051, -0.053718, 0.316916, 0.382134, -0.932189, -0.623718, -0.405368, -2.622081, -0.562597, 0.232821, -0.06728, 0.055071, 1.444331, -0.44066, 1.338827, 0.327643, -0.594218, -1.648852, -0.326761, -0.972514, -0.353107, -1.452482]","[1.879454, -0.287846, -0.961937, 1.358904, 0.32131, -0.085228, 2.45653, 1.451444, 0.850285, -0.052818, 0.317976, 0.381222, -0.930121, -0.627178, -0.410078, -2.62568, -0.559437, 0.238138, -0.066918, 0.0547, 1.442382, -0.440997, 1.337963, 0.324344, -0.599922, -1.653082, -0.32436, -0.978432, -0.35595, -1.454767]",78.4,-30258.699234,-30258.90736,-0.20812600000135717,7.292135,7.377503,0.218259,0.274786
30,Geom-m30-c3,Geom-m30-c3,10,"[8, 6, 17, 6, 6, 17, 1, 1, 1, 1]","[1.39204, -1.253178, 0.662023, 1.266102, -0.342831, -0.085219, 2.765396, 0.205655, -0.952136, 0.028846, 0.413907, -0.428444, -1.117113, 0.078219, 0.491601, -1.415935, -1.697355, 0.501676, -0.230077, 0.178886, -1.466658, 0.250147, 1.485721, -0.406101, -2.032369, 0.558001, 0.172068, -0.906937, 0.373077, 1.511192]","[1.40198, -1.236903, 0.677747, 1.26268, -0.33364, -0.083484, 2.766515, 0.183479, -0.972332, 0.030707, 0.419521, -0.42745, -1.119012, 0.081123, 0.49295, -1.417463, -1.707824, 0.496398, -0.224105, 0.184363, -1.465875, 0.245584, 1.490969, -0.399889, -2.034257, 0.553197, 0.167607, -0.91253, 0.365817, 1.514328]",78.4,-30258.51604,-30258.800475,-0.28443500000139466,6.81416,6.922075,0.77169,1.093957
30,Geom-m30-c4,Geom-m30-c4,10,"[8, 6, 17, 6, 6, 17, 1, 1, 1, 1]","[2.830554, 0.053025, -1.082183, 2.385272, 0.245382, -0.0016, 0.576008, 0.354852, 0.120311, 3.114361, 0.428114, 1.285354, 4.577797, 0.08773, 1.163573, 5.336919, 1.041888, -0.161334, 2.631769, -0.180512, 2.056664, 2.986803, 1.470548, 1.597143, 4.723771, -0.958332, 0.92876, 5.112913, 0.317884, 2.07498]","[2.825343, 0.038282, -1.081735, 2.386987, 0.239385, 0.005435, 0.572513, 0.366192, 0.109351, 3.111295, 0.426158, 1.287604, 4.57904, 0.086519, 1.168465, 5.341541, 1.052289, -0.164, 2.634469, -0.183815, 2.060241, 2.981801, 1.468175, 1.595593, 4.730617, -0.955307, 0.924125, 5.112561, 0.322702, 2.076587]",78.4,-30258.515767,-30258.79852,-0.2827529999995022,6.814353,6.91858,0.771653,1.093674
30,Geom-m30-c5,Geom-m30-c5,10,"[8, 6, 6, 6, 1, 1, 17, 1, 1, 17]","[0.401665, 1.288801, 0.307762, 0.756155, 0.162757, 0.211333, -0.064442, -1.079424, 0.280768, -1.467355, -0.808502, 0.761152, -2.079062, -1.699284, 0.71314, -1.47403, -0.435834, 1.776911, -2.254446, 0.440584, -0.269544, -0.080152, -1.52645, -0.719268, 0.44038, -1.803021, 0.928688, 2.529228, -0.105291, -0.079603]","[0.407889, 1.289216, 0.324542, 0.754492, 0.156759, 0.21587, -0.06083, -1.082222, 0.285113, -1.468174, -0.811526, 0.762654, -2.079055, -1.701497, 0.709326, -1.481994, -0.43126, 1.774668, -2.259726, 0.441083, -0.280242, -0.073293, -1.529801, -0.713909, 0.437952, -1.8032, 0.93778, 2.530683, -0.093216, -0.104464]",78.4,-30258.515991,-30258.800097,-0.28410599999915576,6.814364,6.92165,0.771649,1.093127
30,Geom-m30-c6,Geom-m30-c6,10,"[8, 6, 6, 6, 1, 1, 17, 1, 1, 17]","[1.407872, 1.641925, -0.378552, 0.912211, 0.691936, 0.123984, -0.118335, 0.655156, 1.211282, -1.167413, -0.412955, 1.039333, -0.754039, -1.408763, 1.127139, -1.961718, -0.303872, 1.765639, -1.922691, -0.296336, -0.597813, 0.405207, 0.502264, 2.163781, -0.589186, 1.640703, 1.266367, 1.516884, -0.923185, -0.460655]","[1.487226, 1.643269, -0.302198, 0.920698, 0.694229, 0.13854, -0.127036, 0.66364, 1.202089, -1.161324, -0.4252, 1.0507, -0.735555, -1.415289, 1.141398, -1.951706, -0.315343, 1.77932, -1.938011, -0.334439, -0.58876, 0.384805, 0.538895, 2.164207, -0.611669, 1.641851, 1.226534, 1.461364, -0.904739, -0.551325]",78.4,-30258.609776,-30258.84924,-0.2394639999984065,7.167425,7.196924,0.799583,1.114834
30,Geom-m30-c7,Geom-m30-c7,10,"[8, 6, 6, 6, 1, 1, 17, 1, 1, 17]","[-1.337694, -1.589668, -0.000342, -1.12519, -0.425511, -2.6e-05, 0.178396, 0.302822, 0.000118, 1.370166, -0.622568, -0.000364, 1.388, -1.254337, 0.878177, 1.387877, -1.253576, -0.879455, 2.896955, 0.34471, -5.5e-05, 0.206685, 0.964705, -0.870568, 0.206865, 0.964016, 0.871323, -2.584437, 0.669384, 0.000368]","[-1.349002, -1.586663, 0.000504, -1.120618, -0.421312, -6.5e-05, 0.178115, 0.303279, 0.000652, 1.36956, -0.628149, -0.000781, 1.392796, -1.256169, 0.879591, 1.392712, -1.255088, -0.881535, 2.89893, 0.348683, 2.4e-05, 0.208978, 0.962459, -0.871154, 0.209266, 0.962305, 0.871695, -2.593114, 0.670629, 0.000245]",78.4,-30258.699283,-30258.906769,-0.20748599999933504,7.292179,7.37766,0.2183,0.27667
30,Geom-m30-c8,Geom-m30-c8,10,"[8, 6, 6, 6, 1, 1, 17, 1, 1, 17]","[2.012635, -1.140147, 0.819703, 1.272357, -0.593416, 0.077109, -0.191466, -0.819225, -0.134253, -1.025927, 0.39765, 0.192779, -0.928694, 0.685729, 1.23178, -0.765802, 1.24485, -0.428932, -2.773198, 0.038309, -0.098496, -0.352538, -1.093018, -1.180917, -0.517022, -1.666244, 0.474863, 2.005879, 0.703082, -0.981486]","[2.030081, -1.171784, 0.780999, 1.269215, -0.597961, 0.072158, -0.191866, -0.822143, -0.124884, -1.02545, 0.403617, 0.188191, -0.936606, 0.700272, 1.224798, -0.769783, 1.243383, -0.444352, -2.776955, 0.034108, -0.107053, -0.357453, -1.105452, -1.16812, -0.514189, -1.658131, 0.497666, 2.009232, 0.731663, -0.947254]",78.4,-30258.641896,-30258.842064,-0.20016799999939394,7.021391,7.100442,0.221185,0.267242
30,Geom-m30-c9,Geom-m30-c9,10,"[8, 6, 17, 6, 1, 1, 6, 1, 1, 17]","[-2.141184, 1.130482, 0.476314, -1.412843, 0.236055, 0.215764, -2.119998, -1.107977, -0.800653, 0.01591, 0.035171, 0.611683, 0.319793, 0.840409, 1.285261, 0.092182, -0.901038, 1.172141, 0.950784, -0.020737, -0.574468, 0.938514, 0.901605, -1.141134, 0.711164, -0.840741, -1.239387, 2.647678, -0.273228, -0.005521]","[-2.163433, 1.103244, 0.51975, -1.410503, 0.233813, 0.222954, -2.118452, -1.079254, -0.838382, 0.016136, 0.043128, 0.610951, 0.318418, 0.858959, 1.270811, 0.095099, -0.886017, 1.181407, 0.950105, -0.028411, -0.579793, 0.94518, 0.888333, -1.153542, 0.71656, -0.857899, -1.233112, 2.652888, -0.275896, -0.001044]",78.4,-30258.641963,-30258.842633,-0.20067000000199187,7.021384,7.10099,0.221156,0.26641
31,Geom-m31-c1,Geom-m31-c1,10,"[8, 6, 17, 6, 6, 9, 9, 9, 1, 1]","[1.17167, 0.000612, 0.507925, 2.164147, 0.049426, -0.138171, 2.675385, 1.645085, -0.759059, 3.043017, -1.121548, -0.519193, 4.51886, -0.750921, -0.742786, 4.981903, 0.056911, 0.248015, 5.300667, -1.861975, -0.772377, 4.690796, -0.095572, -1.922078, 2.646888, -1.563192, -1.441091, 2.966768, -1.894326, 0.252155]","[1.100636, 0.008487, 0.380096, 2.156422, 0.050252, -0.164328, 2.738143, 1.671, -0.669865, 3.044691, -1.124211, -0.492673, 4.510291, -0.756371, -0.753948, 5.019611, 0.042259, 0.227508, 5.296279, -1.86727, -0.815577, 4.669533, -0.089046, -1.933564, 2.639393, -1.616571, -1.386029, 2.985102, -1.854031, 0.321721]",78.4,-25853.803328,-25854.019693,-0.21636499999658554,7.227468,7.355166,0.437904,0.638262
31,Geom-m31-c2,Geom-m31-c2,10,"[8, 6, 17, 6, 6, 9, 9, 9, 1, 1]","[2.253645, 1.010347, 0.564627, 1.381631, 0.416769, 0.024175, 1.584856, 0.034928, -1.709577, 0.105615, -0.081343, 0.666382, -1.082053, -0.194016, -0.304302, -2.251491, -0.339892, 0.372208, -1.189301, 0.913394, -1.085857, -0.946943, -1.267605, -1.128274, 0.301593, -1.069069, 1.099803, -0.157551, 0.576386, 1.500714]","[2.392395, 0.730499, 0.548093, 1.397538, 0.379667, -0.000753, 1.449556, 0.319786, -1.792725, 0.107186, -0.027117, 0.668975, -1.074442, -0.241497, -0.282246, -2.219645, -0.507012, 0.406168, -1.316987, 0.857081, -1.053847, -0.86756, -1.288996, -1.131812, 0.288313, -0.95555, 1.22492, -0.156353, 0.733041, 1.413127]",78.4,-25853.803136,-25854.0127,-0.20956400000068243,7.227508,7.347167,0.437925,0.621536
31,Geom-m31-c3,Geom-m31-c3,10,"[8, 6, 17, 6, 6, 9, 9, 9, 1, 1]","[2.196871, 0.60805, -1.10579, 1.373334, 0.326263, -0.301293, 1.715286, 0.711323, 1.409785, 0.052803, -0.359672, -0.574164, -1.053527, -0.014519, 0.43696, -0.848164, -0.639943, 1.627106, -1.103903, 1.322611, 0.678277, -2.27222, -0.399565, -0.024626, -0.278946, -0.111086, -1.587141, 0.218566, -1.443258, -0.559113]","[2.231533, 0.549043, -1.090243, 1.374381, 0.30818, -0.303124, 1.704296, 0.740406, 1.407931, 0.047437, -0.349173, -0.585899, -1.04607, -0.018718, 0.438303, -0.839296, -0.652473, 1.628054, -1.111075, 1.317674, 0.705088, -2.275825, -0.399427, -0.007918, -0.286386, -0.06007, -1.588533, 0.201104, -1.435239, -0.603658]",78.4,-25853.803177,-25854.023918,-0.22074099999736063,7.227486,7.355554,0.437897,0.645998
31,Geom-m31-c4,Geom-m31-c4,10,"[8, 6, 17, 6, 6, 9, 9, 9, 1, 1]","[1.24212, 1.193736, 1.191099, 1.305763, 0.373233, 0.344591, 2.948269, -0.112384, -0.231732, 0.185658, -0.356346, -0.352885, -1.231614, 0.041534, 0.122473, -1.407148, -0.216959, 1.442497, -1.47874, 1.358381, -0.089494, -2.168864, -0.670936, -0.566359, 0.330827, -1.431785, -0.210092, 0.273731, -0.178574, -1.4293]","[1.22755, 1.192257, 1.186453, 1.301442, 0.36645, 0.337122, 2.952924, -0.099113, -0.212663, 0.188191, -0.363435, -0.363764, -1.218758, 0.038718, 0.119942, -1.401225, -0.212342, 1.446339, -1.476007, 1.361775, -0.082385, -2.178749, -0.661803, -0.554799, 0.33067, -1.439565, -0.214743, 0.273962, -0.183043, -1.440704]",78.4,-25853.936393,-25854.170872,-0.23447899999882793,7.39024,7.500244,0.537038,0.785649
31,Geom-m31-c5,Geom-m31-c5,10,"[8, 6, 6, 6, 9, 9, 9, 1, 1, 17]","[-1.00293, -1.463185, -0.001573, -1.089321, -0.285736, 0.000676, 0.011729, 0.744349, 0.002069, 1.441411, 0.153631, 0.000295, 1.667066, -0.606223, -1.100521, 1.668108, -0.6103, 1.098071, 2.359883, 1.162069, 0.00173, -0.117002, 1.387926, 0.878008, -0.11783, 1.391175, -0.87135, -2.746895, 0.434159, 0.002832]","[-0.989234, -1.458213, -0.001989, -1.086561, -0.275317, 0.000975, 0.009286, 0.756101, 0.001087, 1.42925, 0.157502, 0.000341, 1.663939, -0.612807, -1.098634, 1.663883, -0.616851, 1.096992, 2.370101, 1.148275, 0.0021, -0.115629, 1.397499, 0.88061, -0.117879, 1.401496, -0.874703, -2.752939, 0.410179, 0.003459]",78.4,-25853.936344,-25854.170285,-0.23394099999859463,7.390225,7.499536,0.537033,0.786188
31,Geom-m31-c6,Geom-m31-c6,10,"[8, 6, 6, 6, 9, 9, 9, 1, 1, 17]","[-1.937387, -1.572607, -0.534695, -1.150275, -0.719554, -0.294719, 0.190529, -0.52338, -0.967419, 1.242111, 0.164403, -0.080515, 2.48653, 0.033649, -0.610477, 1.263712, -0.372436, 1.168495, 0.987334, 1.494236, 0.047582, 0.038015, 0.082846, -1.868026, 0.567766, -1.493108, -1.306968, -1.579573, 0.48063, 0.95758]","[-2.088906, -1.287943, -0.760683, -1.178082, -0.648478, -0.342788, 0.204351, -0.568087, -0.945208, 1.236714, 0.171601, -0.088637, 2.477146, 0.115776, -0.648838, 1.337188, -0.362028, 1.162969, 0.925422, 1.491277, 0.06344, 0.126279, -0.069394, -1.919698, 0.558898, -1.585255, -1.147497, -1.490251, 0.31721, 1.137778]",78.4,-25853.80311,-25854.008629,-0.20551899999918533,7.227485,7.349146,0.437906,0.626908
31,Geom-m31-c7,Geom-m31-c7,10,"[8, 6, 17, 6, 1, 1, 6, 9, 9, 9]","[2.264811, -1.054733, 0.420577, 1.398238, -0.35783, 0.010441, 1.693026, 0.527284, -1.513588, 0.056953, -0.11629, 0.667235, -0.223153, -1.000351, 1.24857, 0.168473, 0.704645, 1.385211, -1.068921, 0.238472, -0.318676, -2.28654, 0.137359, 0.276062, -1.062566, -0.590534, -1.396357, -0.94032, 1.51198, -0.778475]","[2.298469, -0.985395, 0.469817, 1.399602, -0.344719, 0.029917, 1.682732, 0.472182, -1.542624, 0.051144, -0.125113, 0.669666, -0.227805, -1.026013, 1.227469, 0.152226, 0.68, 1.408387, -1.063053, 0.241139, -0.31972, -2.292464, 0.166071, 0.258594, -1.076258, -0.589945, -1.40214, -0.924591, 1.511796, -0.798366]",78.4,-25853.803205,-25854.023283,-0.2200779999984661,7.227482,7.358976,0.437905,0.648596
33,Geom-m33-c1,Geom-m33-c1,8,"[17, 6, 6, 17, 1, 1, 1, 1]","[0.995831, 0.050732, -0.063712, 2.80859, 0.083917, -0.068736, 3.284573, 1.485233, -0.22958, 5.097332, 1.518416, -0.234617, 3.140022, -0.55155, -0.87996, 3.141192, -0.351693, 0.864735, 2.953148, 2.120699, 0.581648, 2.951964, 1.920846, -1.163048]","[0.990413, 0.048158, -0.063673, 2.811381, 0.08209, -0.068166, 3.279791, 1.487812, -0.2306, 5.102239, 1.518821, -0.234362, 3.139646, -0.551904, -0.881025, 3.141024, -0.351438, 0.866181, 2.954928, 2.121296, 0.583418, 2.953231, 1.921764, -1.165044]",78.4,-27176.515002,-27176.642832,-0.12783000000126776,8.579602,8.559997,3e-06,0.001403
33,Geom-m33-c2,Geom-m33-c2,8,"[17, 6, 6, 17, 1, 1, 1, 1]","[-1.629093, 0.6384, -1.127018, -0.704122, -0.24842, 0.144967, 0.720908, 0.183701, 0.158091, 1.485628, -0.087022, -1.454934, -0.805572, -1.303485, -0.072643, -1.190727, -0.043048, 1.090896, 0.822574, 1.237924, 0.379642, 1.300204, -0.378051, 0.880998]","[-1.633499, 0.641464, -1.130416, -0.703969, -0.250913, 0.149099, 0.721243, 0.1847, 0.163844, 1.489205, -0.088661, -1.459825, -0.805614, -1.303966, -0.074774, -1.191691, -0.043335, 1.092468, 0.823031, 1.239452, 0.377597, 1.301093, -0.378741, 0.882006]",78.4,-27176.425709,-27176.625507,-0.19979800000146497,8.185022,8.482415,0.613327,0.876836
34,Geom-m34-c1,Geom-m34-c1,9,"[7, 6, 8, 6, 17, 1, 1, 1, 1]","[1.103457, 0.153421, -0.054729, 2.462296, -0.032144, -0.164482, 3.050819, 0.087968, -1.238859, 3.24489, -0.396341, 1.089778, 2.225666, -0.530834, 2.577451, 0.57299, 0.395879, -0.881537, 0.640192, 0.050462, 0.835052, 4.005419, 0.348747, 1.288776, 3.746322, -1.347319, 0.957949]","[1.10337, 0.152379, -0.052454, 2.451858, -0.033315, -0.147888, 3.047484, 0.090365, -1.240015, 3.245875, -0.396872, 1.086817, 2.230215, -0.532104, 2.582005, 0.588978, 0.39741, -0.893875, 0.633092, 0.048407, 0.839227, 4.004465, 0.350049, 1.283381, 3.746713, -1.346479, 0.952203]",78.4,-18192.438073,-18192.77046,-0.3323869999985618,7.752426,7.848637,0.437889,0.612979
34,Geom-m34-c2,Geom-m34-c2,9,"[7, 6, 8, 6, 1, 1, 17, 1, 1]","[-2.260394, -0.535803, 0.053512, -0.995781, 0.024698, 0.0037, -0.827507, 1.239945, -0.043256, 0.191491, -0.898175, 0.041688, 0.224241, -1.577541, -0.801744, 0.232733, -1.49122, 0.947305, 1.633091, 0.151657, -0.017338, -3.058422, 0.069538, -0.095933, -2.388858, -1.529964, -0.075715]","[-2.255868, -0.536176, -0.01975, -1.001994, 0.012674, -0.018941, -0.827104, 1.2451, -0.056956, 0.18664, -0.901589, 0.030085, 0.24228, -1.564544, -0.823715, 0.21489, -1.505643, 0.927599, 1.637513, 0.155503, 0.01743, -3.056348, 0.089189, -0.054718, -2.389416, -1.54138, 0.011186]",78.4,-18192.128509,-18192.625041,-0.49653200000102515,7.336205,7.851134,1.059894,1.534297
35,Geom-m35-c1,Geom-m35-c1,10,"[17, 6, 6, 6, 8, 1, 1, 1, 1, 1]","[3.583882, -0.143199, 1.615226, 2.691961, 0.054642, 0.042779, 3.405017, -0.703977, -1.038811, 3.079409, -2.115829, -1.335076, 2.618283, -1.062778, -2.171463, 2.649675, 1.118894, -0.158947, 1.684657, -0.311032, 0.197715, 4.415014, -0.339069, -1.281509, 2.29711, -2.630095, -0.762914, 3.832622, -2.772147, -1.78742]","[3.583183, -0.144302, 1.62132, 2.689287, 0.052866, 0.042467, 3.409641, -0.706627, -1.034767, 3.084572, -2.119705, -1.329562, 2.615311, -1.058939, -2.175781, 2.650919, 1.116529, -0.158755, 1.683949, -0.315321, 0.197288, 4.413038, -0.338304, -1.285534, 2.29542, -2.623666, -0.763801, 3.83231, -2.767122, -1.793295]",78.4,-17754.212324,-17754.391599,-0.1792749999985972,8.333707,8.350523,0.1026,0.12378
35,Geom-m35-c2,Geom-m35-c2,10,"[17, 6, 6, 6, 8, 1, 1, 1, 1, 1]","[1.577625, -1.47374, 0.254769, 1.207345, 0.208335, -0.255705, -0.188279, 0.546312, 0.186174, -1.307896, -0.392748, -0.016303, -0.678065, -0.261381, 1.24963, 1.943952, 0.855722, 0.204958, 1.337882, 0.265884, -1.331241, -0.417, 1.619015, 0.289048, -2.337922, -0.018142, -0.058788, -1.137641, -1.349255, -0.522541]","[1.590723, -1.473931, 0.268275, 1.206646, 0.210695, -0.259544, -0.191044, 0.546514, 0.183293, -1.311797, -0.390144, -0.02783, -0.6784, -0.269202, 1.253784, 1.941351, 0.862006, 0.197065, 1.333566, 0.255132, -1.334277, -0.416058, 1.614725, 0.300353, -2.336998, -0.010575, -0.053949, -1.137988, -1.345217, -0.52717]",78.4,-17754.022074,-17754.239788,-0.21771399999852292,8.179665,8.381134,0.624597,0.873055
35,Geom-m35-c3,Geom-m35-c3,10,"[17, 6, 6, 1, 6, 8, 1, 1, 1, 1]","[5.47426, -1.169592, 0.02899, 4.647861, 0.062734, -1.022546, 3.201179, -0.303944, -1.185177, 2.603123, -0.279242, -0.261111, 2.743809, -1.169505, -2.293646, 2.545189, 0.237779, -2.328318, 5.171207, 0.077593, -1.970316, 4.777968, 1.023161, -0.536992, 1.82914, -1.765042, -2.186808, 3.466996, -1.553952, -3.023734]","[5.477338, -1.163951, 0.040069, 4.647701, 0.065333, -1.023632, 3.202744, -0.312009, -1.183879, 2.60163, -0.282805, -0.264511, 2.747747, -1.178859, -2.292787, 2.543671, 0.242564, -2.32988, 5.172354, 0.071455, -1.970016, 4.772001, 1.026475, -0.541432, 1.827764, -1.760172, -2.186322, 3.467781, -1.548041, -3.02727]",78.4,-17754.212244,-17754.391014,-0.17877000000225962,8.333662,8.349327,0.102598,0.126686
35,Geom-m35-c4,Geom-m35-c4,10,"[17, 6, 6, 6, 8, 1, 1, 1, 1, 1]","[-1.112795, 0.815574, -1.679923, -1.162258, 0.457459, 0.079729, -0.005951, -0.440146, 0.418119, 1.351784, -0.171054, -0.092291, 0.52334, -1.157163, -0.690454, -2.114411, -0.016312, 0.286747, -1.136376, 1.402346, 0.612311, -0.110536, -1.038603, 1.337086, 2.226401, -0.565671, 0.439131, 1.540801, 0.713571, -0.710255]","[-1.125982, 0.809122, -1.688646, -1.161939, 0.458985, 0.083405, -0.003046, -0.438927, 0.419755, 1.356589, -0.162535, -0.083236, 0.526155, -1.156764, -0.699858, -2.112712, -0.014213, 0.294526, -1.130058, 1.407017, 0.606251, -0.112301, -1.047686, 1.326897, 2.222639, -0.57223, 0.443901, 1.540656, 0.717231, -0.702793]",78.4,-17754.02202,-17754.239866,-0.2178459999995539,8.17976,8.381546,0.624604,0.873117
35,Geom-m35-c5,Geom-m35-c5,10,"[17, 6, 1, 1, 6, 6, 1, 1, 8, 1]","[1.422231, 0.869475, 1.39539, 1.169469, -0.414323, 0.164519, 2.035992, -0.413921, -0.485906, 1.139271, -1.368342, 0.680332, -0.095031, -0.112822, -0.588734, -1.330796, 0.286321, 0.111224, -1.348708, 0.342048, 1.20518, -2.306467, 0.130176, -0.364984, -0.503676, 1.2482, -0.526893, -0.183286, -0.56781, -1.588127]","[1.437864, 0.879186, 1.391255, 1.168689, -0.418242, 0.163794, 2.033365, -0.423591, -0.488143, 1.132739, -1.365043, 0.689034, -0.097774, -0.116105, -0.58884, -1.33474, 0.275368, 0.113229, -1.348819, 0.333919, 1.204764, -2.304969, 0.129505, -0.369769, -0.506002, 1.256801, -0.521858, -0.181352, -0.552796, -1.591466]",78.4,-17754.021991,-17754.239924,-0.21793299999990268,8.179729,8.376962,0.624608,0.873184
36,Geom-m36-c1,Geom-m36-c1,7,"[6, 7, 1, 1, 1, 1, 1]","[0.933755, 0.025557, -0.035302, 2.389144, 0.033956, -0.036992, 0.500638, -0.970233, 0.16512, 0.559375, 0.361709, -1.004661, 0.559374, 0.710548, 0.728531, 2.752283, -0.588979, -0.753161, 2.752282, -0.263417, 0.864404]","[0.930836, 0.028736, -0.035808, 2.398541, 0.034589, -0.036416, 0.510644, -0.969414, 0.164526, 0.5576, 0.360794, -1.005272, 0.55823, 0.710221, 0.728855, 2.745277, -0.591585, -0.757467, 2.745723, -0.264202, 0.869522]",78.4,-2606.547335,-2606.674581,-0.12724600000001374,7.133496,7.415961,0.2647,0.336395
37,Geom-m37-c1,Geom-m37-c1,10,"[17, 6, 6, 6, 7, 6, 17, 7, 1, 1]","[1.178917, -0.104455, -0.30878, 2.902351, 0.002406, -0.062563, 3.550313, 1.228142, 0.076117, 4.932605, 1.180583, 0.268356, 5.59684, 0.005591, 0.315946, 4.859292, -1.094557, 0.169621, 5.716481, -2.602038, 0.231467, 3.538308, -1.166768, -0.018715, 3.001922, 2.162422, 0.035478, 5.519231, 2.095844, 0.386303]","[1.179168, -0.108151, -0.30891, 2.901611, 0.004481, -0.062652, 3.548595, 1.230392, 0.075917, 4.932579, 1.184362, 0.268542, 5.597581, 0.003803, 0.316145, 4.860821, -1.094606, 0.169803, 5.715186, -2.606207, 0.231193, 3.538815, -1.168931, -0.018831, 3.004032, 2.165531, 0.036108, 5.517872, 2.096497, 0.385916]",78.4,-32193.677985,-32193.886753,-0.2087680000004184,6.199209,6.24268,0.655585,0.956793
37,Geom-m37-c2,Geom-m37-c2,10,"[17, 6, 7, 6, 7, 6, 6, 1, 1, 17]","[2.630404, 0.83688, 0.000281, 1.146196, -0.079305, 0.000151, 0.033258, 0.651928, -5e-06, -1.108896, -0.041733, -0.000106, -1.250918, -1.366702, -6.6e-05, -0.110087, -2.089601, 9.3e-05, 1.142654, -1.472682, 0.000208, 2.067779, -2.037845, 0.000335, -0.20423, -3.179041, 0.000128, -2.577006, 0.883335, -0.000311]","[2.629309, 0.839887, 0.000281, 1.146775, -0.081254, 0.000151, 0.033235, 0.654128, -4e-06, -1.10811, -0.041783, -0.000105, -1.251676, -1.364922, -6.7e-05, -0.108202, -2.093235, 9.2e-05, 1.14524, -1.474934, 0.000207, 2.068131, -2.040001, 0.000333, -0.205104, -3.178389, 0.000128, -2.580444, 0.885739, -0.00031]",78.4,-32193.67777,-32193.886668,-0.2088980000007723,6.199191,6.247067,0.655574,0.959072
